course_url,course_name,learning_product_type,course_provided_by,course_rating,course_rated_by,enrolled_student_count,course_difficulty,skills,description,percentage_of_new_career_starts,percentage_of_pay_increase_or_promotion,estimated_time_to_complete,instructors,platform
https://www.udemy.com/instant-harmonica-play-the-groovy-irish-washerwoman-now/,Instant Harmonica - play the groovy Irish Washerwoman now!,Course,Udemy,,8.0,55.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/music-fundamentals-learn-beatmaking-with-pen-tapping/,Music Fundamentals: Learn Beatmaking with Pen Tapping,Course,Udemy,,2.0,537.0,All Levels,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/learn-popular-piano-successfully-have-fun-making-music-now/,"Learn to Play Fernando Sor's 'Study in B minor"",https://www.udemy.com/study-in-b-minor/,true,115,1403,5,9,Intermediate Level,43 mins,2014-01-27T20:58:16Z
398746,Piano: The Chord Based System - Learn To Play As The Pros Do""",Course,Udemy,,20.0,595.0,All Levels,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/beginner-guitar-lessons-by-paul-gronow/,Beginner Guitar Lessons by Paul Gronow,Course,Udemy,,4.0,659.0,All Levels,,,0.0,0.0,3.5 hours,,Udemy
https://www.udemy.com/guitar-fretboard-secrets/,Guitar Fretboard Secrets,Course,Udemy,,13.0,186.0,Intermediate Level,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/beginninghorn/,Learn to Play French Horn: Beginner to Pro Made the Easy Way,Course,Udemy,,27.0,460.0,Beginner Level,,,0.0,0.0,8.0 hours,,Udemy
https://www.udemy.com/150-rock-guitar-licks-you-must-know/,150 Rock Guitar Licks You MUST Know,Course,Udemy,,14.0,252.0,All Levels,,,0.0,0.0,4.5 hours,,Udemy
https://www.udemy.com/didgeridoo-beginners/,Didgeridoo - from zero to HERO! Part One - beginning,Course,Udemy,,11.0,87.0,Beginner Level,,,0.0,0.0,3.0 hours,,Udemy
https://www.udemy.com/learn-piano-scales/,Learn Piano Scales: Play any song in any key! Like Pro's do,Course,Udemy,,9.0,1720.0,Beginner Level,,,0.0,0.0,2.5 hours,,Udemy
https://www.udemy.com/instant-harmonica-play-the-groovy-valens-la-bamba-now/,Instant Harmonica - play the groovy Valens La Bamba now!,Course,Udemy,,4.0,390.0,Beginner Level,,,0.0,0.0,0.7333333333333333 hours,,Udemy
https://www.udemy.com/blues-master-basic-techniques-piano-course/,Blues Master - Beginner's Techniques Piano Course,Course,Udemy,,41.0,2618.0,All Levels,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/how-to-play-djembe-drums-rhythm-level-2/,"How to play Djembe, Drums & Rhythm. Level 2",Course,Udemy,,14.0,390.0,Intermediate Level,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/instant-harmonica-play-amazing-grace-with-grace-and-ease/,Instant Harmonica - play Amazing Grace with grace and ease!,Course,Udemy,,6.0,496.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/instant-harmonica-play-amazing-grace-ode-to-joy-now/,Instant Harmonica - play Amazing Grace + Ode to Joy now!,Course,Udemy,,7.0,341.0,All Levels,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/how-to-play-any-song-on-the-guitar-secret-chords/,Play Thousands of Songs On The Guitar | Cheater Chords,Course,Udemy,,5.0,97.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/piano-improvisation-from-day-one/,Piano Improvisation from Day One,Course,Udemy,,37.0,1249.0,All Levels,,,0.0,0.0,3.0 hours,,Udemy
https://www.udemy.com/classical-guitar-essentials-the-basics-part1/,Classical Guitar Essentials - The Basics Part 1,Course,Udemy,,19.0,861.0,Beginner Level,,,0.0,0.0,4.5 hours,,Udemy
https://www.udemy.com/learn-piano-7-learn-chromatic-chords-chromatic-scale-run/,Learn Piano #7- Learn Chromatic Chords & Chromatic Scale Run,Course,Udemy,,8.0,973.0,All Levels,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/piano-major-scales/,Play all major scales by ear - no notation required!,Course,Udemy,,8.0,868.0,Beginner Level,,,0.0,0.0,3.5 hours,,Udemy
https://www.udemy.com/how-to-get-into-an-irish-music-session-with-confidence/,How to play in a local Irish music session with confidence,Course,Udemy,,5.0,193.0,All Levels,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/total-beginner-guitar-lessons/,The Total Beginner's Guitar Course,Course,Udemy,,357.0,9193.0,Beginner Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/virtual-piano-lessons-a-new-way-to-learn-piano/,Virtual Piano Lessons - A New Way To Learn Piano,Course,Udemy,,29.0,5830.0,All Levels,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/12-chords-to-jam-with/,16 Guitar Chords to Jam With - (Beginner - Intermediate),Course,Udemy,,19.0,1224.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/beginner-electric-guitar-lessons/,Free Beginner Electric Guitar Lessons,Course,Udemy,,1042.0,101154.0,Beginner Level,,,0.0,0.0,4.5 hours,,Udemy
https://www.udemy.com/101-awesome-rockabilly-guitar-licks/,101 Awesome Rockabilly Guitar Licks,Course,Udemy,,64.0,407.0,Intermediate Level,,,0.0,0.0,2.5 hours,,Udemy
https://www.udemy.com/guitar-domination-fingerpicking-strumming-beginners/,A beginner`s guide to fingerpicking and strumming guitar',Course,Udemy,,29.0,3481.0,Beginner Level,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/instant-harmonica-basic-12-bar-blues-course-easy-and-fun/,"Instant Harmonica - Basic 12 Bar Blues course, easy and fun!",Course,Udemy,,8.0,124.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/introduction-to-piano-and-music/,Your First Course on Piano,Course,Udemy,,34.0,2002.0,Beginner Level,,,0.0,0.0,4.0 hours,,Udemy
https://www.udemy.com/acoustic-guitar-basics/,Acoustic Guitar Basics,Course,Udemy,,224.0,14495.0,Beginner Level,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/learnviolin/,Cracking the Violin Code!,Course,Udemy,,82.0,746.0,All Levels,,,0.0,0.0,5.5 hours,,Udemy
https://www.udemy.com/instant-bodhran-learn-irish-drum-for-fun-and-in-sessions/,Instant Bodhran - part one; learn the basics of drumming now,Course,Udemy,,31.0,920.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/playing-piano-by-ear-master-course-learn-by-doing/,"Play The Piano By Ear | Master Class, Learn By Doing",Course,Udemy,,38.0,362.0,All Levels,,,0.0,0.0,2.5 hours,,Udemy
https://www.udemy.com/discover-classical-guitar-level-2/,Discover Classical Guitar Level 2   ,Course,Udemy,,35.0,927.0,Intermediate Level,,,0.0,0.0,11.5 hours,,Udemy
https://www.udemy.com/fingerpicking-learn-fingerstyle-guitar-songs/,Fingerpicking Classics - Great songs played fingerstyle!,Course,Udemy,,11.0,953.0,All Levels,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/6-secrets-to-successful-solos/,6 Must Know Tricks to Successful Solos,Course,Udemy,,38.0,469.0,All Levels,,,0.0,0.0,4.0 hours,,Udemy
https://www.udemy.com/caged-system-for-guitar/,CAGED System for Guitar (Guitar Lessons from Lutz Academy),Course,Udemy,,15.0,450.0,All Levels,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/learn-the-violin-no-music-experience-necessary/,Learn the Violin - No Music Experience Necessary!,Course,Udemy,,27.0,600.0,Beginner Level,,,0.0,0.0,3.0 hours,,Udemy
https://www.udemy.com/learn-to-play-piano-level-1/,Your Second Course on Piano: Two Handed Playing,Course,Udemy,,12.0,1018.0,Beginner Level,,,0.0,0.0,5.0 hours,,Udemy
https://www.udemy.com/how-to-design-your-own-guitar/,How to Design Your Own Guitar,Course,Udemy,,34.0,181.0,All Levels,,,0.0,0.0,5.0 hours,,Udemy
https://www.udemy.com/swing-acoustic-blues-guitar-lessons/,How To Play Blues Guitar - Broonzy & McGhee Blues Lessons,Course,Udemy,,31.0,8240.0,Intermediate Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/benhewlettharmonicatuition60sonnyterryriffslevel1/,Play Sonny Terry style on Harmonica and dazzle your friends!,Course,Udemy,,49.0,582.0,All Levels,,,0.0,0.0,5.5 hours,,Udemy
https://www.udemy.com/blues-and-advanced-guitar-lessons/,Blues and Advanced Guitar Lessons,Course,Udemy,,46.0,1235.0,All Levels,,,0.0,0.0,7.5 hours,,Udemy
https://www.udemy.com/carnatic-flute/,Learn basics of South Indian Carnatic Flute Step by Step ,Course,Udemy,,113.0,380.0,Beginner Level,,,0.0,0.0,4.0 hours,,Udemy
https://www.udemy.com/basic-piano-hymn-playing/,Basic Piano Hymn Playing,Course,Udemy,,21.0,1842.0,Beginner Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/magic-of-eb-key-12-piano-tips-to-play-open-10-ballad-feel/,#1 Piano Hand Coordination: Play 10th Ballad in Eb Key songs,Course,Udemy,,18.0,3137.0,All Levels,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/piano-music-theory-back-to-basics-by-jfilt/,Piano Music Theory (Back To Basics) by JFilt,Course,Udemy,,308.0,4967.0,Beginner Level,,,0.0,0.0,0.5 hours,,Udemy
https://www.udemy.com/12-must-know-strumming-patterns/,Guitar - 12  Strumming Patterns You Must Know For Guitar,Course,Udemy,,40.0,2154.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/guitar-lessons-for-complete-beginners/,Guitar Lessons for complete beginners - super simple and fun,Course,Udemy,,9.0,936.0,Beginner Level,,,0.0,0.0,0.6666666666666666 hours,,Udemy
https://www.udemy.com/caged-country-guitar/,CAGED Pentatonic System for Guitar - Level 3,Course,Udemy,,17.0,1224.0,All Levels,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/classical-guitar-essentials-the-basics-part-2/,Classical Guitar Essentials - The Basics Part 2,Course,Udemy,,1.0,1030.0,Intermediate Level,,,0.0,0.0,4.5 hours,,Udemy
https://www.udemy.com/introductiontopiano/,Introduction to Piano - By PGN Piano!,Course,Udemy,,772.0,14922.0,Beginner Level,,,0.0,0.0,0.6666666666666666 hours,,Udemy
https://www.udemy.com/play-songs-on-the-piano-from-sheet-music/,Keyboard Instruments - Read Sheet Music for Piano Fast!,Course,Udemy,,52.0,2788.0,Beginner Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/absolute-beginners-30-day-guitar-challenge/,How to Play the Guitar: Your 30-Day Guide to Learn Guitar,Course,Udemy,,10.0,2686.0,Beginner Level,,,0.0,0.0,6.0 hours,,Udemy
https://www.udemy.com/drummingaccelerator/,Drumming Accelerator: How To Get The Best Start Possible,Course,Udemy,,4.0,1594.0,Beginner Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/play-piano-4-improvise-on-popular-song-yesterday-chords/,Play Piano 4: Improvise on popular song Yesterday chords,Course,Udemy,,4.0,1018.0,All Levels,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/guitar-crash-course-for-adult-beginners-who-want-to-play-now/,Beginner's Guitar Lessons - Crash Course for Busy Adults,Course,Udemy,,9.0,1194.0,Beginner Level,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/guitarin5days/,Getting Started with the Guitar in 5 Days,Course,Udemy,,1.0,270.0,Beginner Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/guitar-lessons-string-bending-and-vibrato-essentials/,Guitar Lessons - String Bending And Vibrato Essentials,Course,Udemy,,28.0,3325.0,All Levels,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/piano-with-willie-blues-n-boogie-vol-1/,Piano With Willie: Blues n' Boogie Vol. 1,Course,Udemy,,26.0,172.0,Intermediate Level,,,0.0,0.0,2.5 hours,,Udemy
https://www.udemy.com/piano-runs-fills-4-c6-rolling-waves-waterfall-runs-songs-ending/,Piano Runs & Fills #4: C6 Rolling Waves & Waterfall Runs,Course,Udemy,,3.0,834.0,All Levels,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/getchugging/,Chugging - it don't mean a thing if it ain't got that swing!,Course,Udemy,,21.0,382.0,All Levels,,,0.0,0.0,2.5 hours,,Udemy
https://www.udemy.com/make-ukulele/,Make Your Own Ukulele,Course,Udemy,,5.0,452.0,All Levels,,,0.0,0.0,4.5 hours,,Udemy
https://www.udemy.com/beginner-violin-101-care-maintenance-and-the-right-gear/,"Beginner Violin 101: Care, Maintenance, and the Right Gear",Course,Udemy,,107.0,5543.0,All Levels,,,0.0,0.0,4.0 hours,,Udemy
https://www.udemy.com/learn-how-to-play-25-classic-hip-hop-songs/,Learn How To Play 25 Classic Hip Hop Songs,Course,Udemy,,9.0,153.0,All Levels,,,0.0,0.0,2.5 hours,,Udemy
https://www.udemy.com/furelise/,Learn Beethoven's Fur Elise on Piano,Course,Udemy,,11.0,1582.0,All Levels,,,0.0,0.0,0.4833333333333333 hours,,Udemy
https://www.udemy.com/play-violin-and-fiddle-for-beginners-its-fun-course-1/,Play Violin and Fiddle for beginners - it's fun  - Course 1,Course,Udemy,,8.0,560.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/piano-with-willie-technique-builder-vol-1/,Piano With Willie Building Technique with Scales Vol. 1,Course,Udemy,,15.0,111.0,All Levels,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/christmas-piano-songs-for-the-very-beginner-vol-i/,Christmas Piano Songs For The Very Beginner Vol. I,Course,Udemy,,3.0,1060.0,Beginner Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/gypsy-jazz-guitar-lessons/,Introduction to Gypsy Jazz Guitar,Course,Udemy,,10.0,452.0,All Levels,,,0.0,0.0,2.5 hours,,Udemy
https://www.udemy.com/learn-how-to-play-blues-rock-boogie-woogie-piano-today/,"Learn How to Play Blues, Rock, & Boogie Woogie Piano Today",Course,Udemy,,11.0,2346.0,All Levels,,,0.0,0.0,0.65 hours,,Udemy
https://www.udemy.com/the-piano-chord-ladder-learn-to-play-thousands-of-songs/,The Piano Chord Ladder | Learn to Play Thousands of Songs,Course,Udemy,,2.0,103.0,All Levels,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/play-piano-5-improvise-on-misty-eb-key-runs-2-5-chords/,Play Piano 5: Improvise on Misty Eb Key Runs & 2-5 Chords,Course,Udemy,,6.0,833.0,Expert Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/playing-piano-major-scales-and-arpeggios-voli/,Playing Piano: Scales and Arpeggios Vol.I : Major keys,Course,Udemy,,3.0,2358.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/drumming-for-beginners-learn-how-to-drum-course/,Drumming for Beginners - Simple Way To Learn How To Drum,Course,Udemy,,28.0,1814.0,Beginner Level,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/benhewlettharmonicatuitionb1/,Get great playing HARMONICA - a fun new leisure time hobby !,Course,Udemy,,44.0,2543.0,All Levels,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/3-fingerstyle-guitar-techniques-you-need-to-know/,Fingerstyle Guitar Mastery: 3 Techniques You Need To Know,Course,Udemy,,40.0,3042.0,All Levels,,,0.0,0.0,0.5666666666666667 hours,,Udemy
https://www.udemy.com/play-piano-3-improvise-chords-to-enchanted-evening-by-ear/,Play Piano 3: Improvise Chords to Enchanted Evening by Ear,Course,Udemy,,5.0,809.0,All Levels,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/jazz-guitar-tips-tricks-and-licks/,"Jazz Guitar Tips, Tricks and Licks",Course,Udemy,,331.0,9351.0,Intermediate Level,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/piano-from-zero-to-pro-beginner-essentials-to-play-by-ear-amosdoll/,Piano From Zero To Pro - Beginner Essentials To The Piano,Course,Udemy,,129.0,811.0,Beginner Level,,,0.0,0.0,3.5 hours,,Udemy
https://www.udemy.com/piano-hack-28-chords-in-under-an-hour/,"Piano: Learn 48 chords in 1 hour,  and always remember how",Course,Udemy,,71.0,1424.0,Beginner Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/walking-bass-quick-start-guide/,Walking Bass - Quick Start Guide,Course,Udemy,,20.0,193.0,All Levels,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/beginner-guitar-lessons-learn-to-play-guitar-today/,Beginner Guitar Lessons: Learn To Play Guitar Today (WAVE 1),Course,Udemy,,18.0,65.0,Beginner Level,,,0.0,0.0,10.0 hours,,Udemy
https://www.udemy.com/blues-bass-quick-start-guide/,Blues Bass - Quick Start Guide,Course,Udemy,,8.0,59.0,All Levels,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/pianish101/,How to speak Pianish (beginner level),Course,Udemy,,5.0,545.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/gospel-piano-essentials/,Gospel Piano Essentials,Course,Udemy,,39.0,668.0,Intermediate Level,,,0.0,0.0,11.5 hours,,Udemy
https://www.udemy.com/instant-harmonica-play-leonard-cohens-hallelujah-now/,Instant Harmonica - play Leonard Cohen's Hallelujah now!,Course,Udemy,,15.0,100.0,All Levels,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/hub-guitar-crash-course/,Guitar Crash Course (No Experience Necessary),Course,Udemy,,78.0,5769.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/beginner-guitar-lessons-your-complete-foundation-course/,Beginner Guitar Lessons - Your Complete Foundation Course,Course,Udemy,,30.0,293.0,Beginner Level,,,0.0,0.0,18.5 hours,,Udemy
https://www.udemy.com/pianobuildingblocks/,Piano Building Blocks: Learn the 24 Most Common Chords,Course,Udemy,,10.0,492.0,Beginner Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/oboe-a-beginners-guide/,Learn to Play the Oboe: Beginner to Pro in Under Four Hours,Course,Udemy,,39.0,500.0,Beginner Level,,,0.0,0.0,5.0 hours,,Udemy
https://www.udemy.com/learn-piano-by-ear/,Playing Piano By Ear: Complete Guide for Aspiring Musicians,Course,Udemy,,26.0,346.0,All Levels,,,0.0,0.0,4.5 hours,,Udemy
https://www.udemy.com/learn-to-play-spoons/,"Discover the fun of Spoon playing, a beginners course",Course,Udemy,,13.0,353.0,All Levels,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/country-guitar-fundamentals/,Country Guitar Fundamentals,Course,Udemy,,39.0,1174.0,Intermediate Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/discover-classical-guitar-level-1/,Discover Classical Guitar Level 1,Course,Udemy,,38.0,1513.0,Beginner Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/pi-101-piano/,PI-101 Top 10 Classical Piano Pieces for Beginners,Course,Udemy,,183.0,6292.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/get-started-playing-blues-harmonica/,Get started playing blues harmonica,Course,Udemy,,398.0,6853.0,Beginner Level,,,0.0,0.0,0.6166666666666667 hours,,Udemy
https://www.udemy.com/rockabilly-guitar-for-beginners/,Rockabilly Guitar For Beginners,Course,Udemy,,125.0,475.0,Beginner Level,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/beginner-piano/,Beginner Piano,Course,Udemy,,79.0,776.0,Beginner Level,,,0.0,0.0,4.0 hours,,Udemy
https://www.udemy.com/indian-classical-tabla/,Step by Step Tabla Course- Indian Drums,Course,Udemy,,17.0,1337.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/play-piano-6-improvise-on-the-way-we-were-with-powe-chords/,Play Piano 6 -Improvise on The Way We Were with Power Chords,Course,Udemy,,4.0,701.0,All Levels,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/play-harmonica-riffs-like-the-blues-harp-superstars-part-1/,101 Blues riffs - learn how the harmonica superstars do it,Course,Udemy,,65.0,1350.0,Intermediate Level,,,0.0,0.0,6.5 hours,,Udemy
https://www.udemy.com/learndrums/,Learn To Play The Drums,Course,Udemy,,88.0,1141.0,All Levels,,,0.0,0.0,8.5 hours,,Udemy
https://www.udemy.com/fretboard-mastery/,Guitar: Master The Guitar Fretboard In 6 Easy Steps,Course,Udemy,,26.0,1203.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/flyingstart/,Play Piano in 30 Days! - Start Playing NOW!,Course,Udemy,,410.0,5188.0,Beginner Level,,,0.0,0.0,3.0 hours,,Udemy
https://www.udemy.com/curso-de-didgeridoo-nivel-principiante/,Curso de Didgeridoo nivel principiante,Course,Udemy,,0.0,0.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/morimusictv/,ブルースギター入門,Course,Udemy,,6.0,462.0,All Levels,,,0.0,0.0,3.5 hours,,Udemy
https://www.udemy.com/pianoforall-incredible-new-way-to-learn-piano-keyboard/,Pianoforall - Incredible New Way To Learn Piano & Keyboard,Course,Udemy,,7676.0,75499.0,All Levels,,,0.0,0.0,30.0 hours,,Udemy
https://www.udemy.com/the-professional-guitar-masterclass/,The Professional Guitar Masterclass,Course,Udemy,,1340.0,21701.0,All Levels,,,0.0,0.0,9.5 hours,,Udemy
https://www.udemy.com/modern-rock-guitar-techniques/,Modern Rock Guitar Techniques,Course,Udemy,,375.0,3157.0,Intermediate Level,,,0.0,0.0,3.0 hours,,Udemy
https://www.udemy.com/complete-guitar-system-beginner-to-advanced/,Complete Guitar System - Beginner to Advanced,Course,Udemy,,2713.0,32935.0,All Levels,,,0.0,0.0,34.0 hours,,Udemy
https://www.udemy.com/guitar-super-system-level-1-unlock-your-potential/,Guitar Super System Level 1,Course,Udemy,,2257.0,10869.0,Intermediate Level,,,0.0,0.0,5.0 hours,,Udemy
https://www.udemy.com/how-to-play-piano-go-from-a-beginnerintermediate-to-a-pro/,How to play Piano - Go from a Beginner/Intermediate to a Pro,Course,Udemy,,159.0,5316.0,All Levels,,,0.0,0.0,31.0 hours,,Udemy
https://www.udemy.com/guitarsupersystemlevel2/,Guitar Super System Level 2,Course,Udemy,,128.0,4192.0,Expert Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/benhewlettharmonicatuitionultimate-harmonica-course/,"LEARN HARMONICA, amaze your friends and have fun - it's easy",Course,Udemy,,718.0,8857.0,All Levels,,,0.0,0.0,15.5 hours,,Udemy
https://www.udemy.com/piano-lessons-music-theory-beginners-course/,The Complete Piano & Music Theory Beginners Course,Course,Udemy,,665.0,10435.0,All Levels,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/beginner-guitar-masterclass/,Ultimate Beginner Guitar Masterclass,Course,Udemy,,79.0,8113.0,Beginner Level,,,0.0,0.0,11.5 hours,,Udemy
https://www.udemy.com/quicklessons/,Quicklessons Piano Course - Learn to Play Piano by Ear!,Course,Udemy,,260.0,7178.0,All Levels,,,0.0,0.0,8.5 hours,,Udemy
https://www.udemy.com/learn-guitar-the-right-way/,"Learn guitar the Right way! Complete 'KickStarter course""",Course,Udemy,,33.0,2102.0,Beginner Level,,,0.0,0.0,9.0 hours,,Udemy
https://www.udemy.com/caged-system-guitar-level-1/,CAGED Pentatonic System for Guitar - Level 1,Course,Udemy,,52.0,1329.0,All Levels,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/caged-system-guitar-level-2/,CAGED Pentatonic System for Guitar - Level 2,Course,Udemy,,13.0,1220.0,All Levels,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/learn-to-play-piano-from-a-concert-pianist-for-beginners/,Learn to Play Piano From a Concert Pianist - For Beginners,Course,Udemy,,18.0,3206.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/12-hand-coordination-let-your-hands-dance-with-ballad-9/,#12 Hand Coordination: Let your Hands dance with Ballad 9,Course,Udemy,,1.0,482.0,Intermediate Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/coverband/,How To Make Money With A Cover Band,Course,Udemy,,12.0,2498.0,All Levels,,,0.0,0.0,3.5 hours,,Udemy
https://www.udemy.com/how-to-play-guitar-for-absolute-beginners/,How To Play Guitar - For Absolute Beginners,Course,Udemy,,3.0,478.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/learn-how-to-improvise-on-guitar/,Learn How to Improvise on Guitar in 30 Days,Course,Udemy,,89.0,1788.0,Beginner Level,,,0.0,0.0,6.0 hours,,Udemy
https://www.udemy.com/play-piano-8-play-over-the-rainbow-by-ear-free-improvise/,Play Piano 8 - Play Over the Rainbow by Ear & Free Improvise,Course,Udemy,,6.0,1249.0,All Levels,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/the-best-beginner-guitar-course-ever/,The Best Beginner Guitar Course Ever,Course,Udemy,,252.0,1976.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/piano-singersongwriter-rhythm/,Piano For Singer/Songwriters 2: Pop/Rock Rhythm Immersion,Course,Udemy,,37.0,567.0,All Levels,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/classic-ccr-style/,Guitar: Learn 10 CCR Guitar Chord Progressions,Course,Udemy,,8.0,2045.0,Beginner Level,,,0.0,0.0,2.0 hours,,Udemy
https://www.udemy.com/play-piano-2-improvise-play-standards-by-ear-aura-lee/,"Play Piano 2:  Play 'Love Me Tender By Ear with 2-5 Chords""",Course,Udemy,,8.0,1204.0,All Levels,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/learn-piano-10-tritone-chord-substitution-with-jazzy-sounds/,Learn Piano #10 Tritone Chord Substitution with Jazzy Sounds,Course,Udemy,,2.0,1227.0,All Levels,,,0.0,0.0,0.6333333333333333 hours,,Udemy
https://www.udemy.com/getting-started-with-playing-guitar/,Getting Started with Playing Guitar,Course,Udemy,,1141.0,47652.0,Beginner Level,,,0.0,0.0,4.0 hours,,Udemy
https://www.udemy.com/piano-playing-reading-and-playing-classical-tunes-volii/,Piano Playing: Reading and Playing Classical Tunes Vol.II,Course,Udemy,,3.0,1638.0,Beginner Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/harmonicajamz/,Harmonica Jamz: The Only Course on Jammin' with Friends,Course,Udemy,,8.0,568.0,Beginner Level,,,0.0,0.0,5.0 hours,,Udemy
https://www.udemy.com/10-beginner-chord-progressions-/,Guitar - Learn 10 Legendary Chord Progressions for Guitar,Course,Udemy,,15.0,3013.0,Beginner Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/beginner-blues-guitar/,Guitar - Blues Guitar for Beginners,Course,Udemy,,26.0,2795.0,Beginner Level,,,0.0,0.0,1.0 hours,,Udemy
https://www.udemy.com/electric-guitar-for-beginners-rockstarter-level-1/,Electric Guitar for Beginners - RockStarter Level 1,Course,Udemy,,5.0,491.0,Beginner Level,,,0.0,0.0,2.5 hours,,Udemy
https://www.udemy.com/the-circle-of-fifths-for-guitar/,The Circle of Fifths for Guitarists,Course,Udemy,,2.0,1018.0,Intermediate Level,,,0.0,0.0,1.5 hours,,Udemy
https://www.udemy.com/piano-runs-fills-2-play-rolling-cascading-runs-for-intro/,Piano Runs & Fills #2: Play Rolling Cascading Runs for Intro,Course,Udemy,,10.0,2164.0,All Levels,,,0.0,0.0,1.0 hours,,Udemy
